product_id,purchase_date,purchase_time,country_code,price_per_unit,units_sold,currency
341,5/21/24,22:07:01,CA,840.71,99,CAD
337,11/2/22,8:57:41,CA,703.97,94,CAD
341,12/3/23,17:16:03,CA,69.06,87,CAD
332,1/25/22,2:00:27,CA,598.87,56,CAD
348,4/14/20,20:46:32,CA,653.08,73,CAD
331,8/2/21,3:00:19,CA,774.97,33,CAD
338,12/13/20,1:22:13,CA,107.37,77,CAD
345,4/12/24,5:25:47,CA,632.1,56,CAD
327,1/21/22,5:20:29,CA,461.62,83,CAD
338,9/12/21,8:50:00,CA,976.95,41,CAD
341,5/5/20,21:59:42,CA,699.33,40,CAD
337,9/2/20,13:13:04,CA,772.04,15,CAD
324,12/10/23,22:41:07,CA,46.72,41,CAD
349,4/15/22,9:19:02,CA,69.91,56,CAD
355,5/21/22,4:07:56,CA,62.49,8,CAD
333,12/7/22,6:26:53,CA,458.95,84,CAD
349,3/1/21,22:20:11,CA,376.66,46,CAD
337,5/3/21,16:27:04,CA,84.03,12,CAD
328,7/3/22,23:29:39,CA,587.95,62,CAD
347,5/19/23,7:08:09,CA,290.03,28,CAD
338,3/30/21,11:36:07,CA,904.44,60,CAD
345,4/20/21,14:15:01,CA,643.54,46,CAD
350,3/1/23,10:03:59,CA,84.34,49,CAD
332,1/22/23,1:10:57,CA,385.49,18,CAD
352,5/15/22,6:27:50,CA,817.82,12,CAD
340,8/10/21,7:00:38,CA,733.63,86,CAD
356,3/7/22,13:39:11,CA,208.93,80,CAD
337,6/2/22,7:08:58,CA,728.83,75,CAD
351,10/3/20,11:02:35,CA,890.71,95,CAD
350,5/5/20,10:05:49,CA,759.19,69,CAD
325,12/12/20,17:02:52,CA,714.06,99,CAD
354,3/4/20,5:10:23,CA,573.67,95,CAD
330,6/16/23,22:40:22,CA,539.94,42,CAD
340,7/9/21,18:07:48,CA,993.3,26,CAD
330,11/16/21,22:07:31,CA,859.12,52,CAD
352,10/20/23,16:34:00,CA,113.47,20,CAD
332,8/26/23,17:41:11,CA,996.17,89,CAD
346,10/19/20,16:47:10,CA,870.34,72,CAD
348,12/28/22,9:30:59,CA,950.09,20,CAD
338,11/3/21,16:37:54,CA,436.79,60,CAD
342,8/24/22,15:35:29,CA,982.65,73,CAD
325,10/7/20,22:29:06,CA,374.95,88,CAD
352,12/16/22,6:55:02,CA,776.22,26,CAD
345,5/4/21,9:35:00,CA,234.98,57,CAD
325,1/3/21,16:58:50,CA,987.42,95,CAD
332,7/5/24,9:17:42,CA,914.35,66,CAD
336,7/30/23,0:36:36,CA,321.15,37,CAD
336,12/11/23,9:33:30,CA,979.37,35,CAD
352,7/25/22,23:37:06,CA,914.79,38,CAD
348,10/5/23,7:42:36,CA,645.09,57,CAD
325,4/30/22,1:23:57,CA,922.13,72,CAD
350,9/26/22,23:17:46,CA,620.08,13,CAD
348,3/4/20,14:45:57,CA,999.78,47,CAD
344,8/1/22,15:13:48,CA,417.24,3,CAD
334,11/15/22,13:18:33,CA,507.91,38,CAD
356,3/20/24,3:21:39,CA,100.1,36,CAD
351,12/29/22,1:22:54,CA,297.37,30,CAD
334,7/21/21,20:32:44,CA,766.06,25,CAD
353,4/1/24,14:03:39,CA,953.06,67,CAD
335,11/28/23,23:48:05,CA,25.48,32,CAD
339,12/14/21,5:24:59,CA,38.88,63,CAD
357,11/7/22,20:33:01,CA,209.06,35,CAD
345,6/18/22,10:51:23,CA,208.7,26,CAD
350,2/29/20,16:29:56,CA,352.74,91,CAD
332,5/21/24,19:46:31,CA,589.77,78,CAD
336,11/23/23,13:44:00,CA,634.27,61,CAD
323,6/4/21,13:04:24,CA,957.77,45,CAD
325,8/16/21,14:15:42,CA,980.2,37,CAD
347,8/22/22,1:03:26,CA,195.71,49,CAD
349,7/12/21,13:42:25,CA,825.76,33,CAD
349,5/31/22,20:30:25,CA,671.76,68,CAD
352,8/20/22,9:22:05,CA,475.74,93,CAD
337,5/1/22,3:10:49,CA,818.02,8,CAD
338,3/1/22,10:40:19,CA,516.47,32,CAD
330,7/26/21,19:56:21,CA,793.95,81,CAD
355,10/11/20,13:39:16,CA,109.54,87,CAD
332,12/2/21,15:14:36,CA,920.09,44,CAD
357,5/23/23,5:57:44,CA,581.3,93,CAD
333,4/29/21,11:11:37,CA,420.89,47,CAD
336,8/27/21,6:45:51,CA,783.19,97,CAD
346,3/22/21,17:52:00,CA,236.74,84,CAD
334,3/10/20,19:29:44,CA,290.31,4,CAD
324,9/10/23,16:36:20,CA,560.06,13,CAD
344,3/8/22,13:23:13,CA,334.89,53,CAD
329,10/12/20,1:42:02,CA,724.03,37,CAD
335,5/22/21,6:36:59,CA,397.7,93,CAD
326,1/23/23,4:00:05,CA,203.37,69,CAD
323,5/6/24,15:22:19,CA,696.66,19,CAD
328,5/13/20,5:51:28,CA,738.79,1,CAD
348,7/8/23,20:04:37,CA,859.58,35,CAD
344,8/31/22,20:52:01,CA,713.05,61,CAD
355,9/17/23,7:00:40,CA,974.63,95,CAD
329,9/25/20,4:02:59,CA,446.95,15,CAD
336,5/6/22,0:30:19,CA,933.5,14,CAD
339,11/14/21,23:34:42,CA,784.43,42,CAD
329,11/16/23,13:45:15,CA,511.35,77,CAD
353,6/3/22,15:50:03,CA,261.12,59,CAD
323,1/31/23,9:02:11,CA,357.4,21,CAD
356,12/8/21,20:29:11,CA,200.55,47,CAD
339,5/8/21,17:09:49,CA,896.22,56,CAD
324,1/24/20,20:31:03,CA,461.35,9,CAD
341,11/1/23,2:02:29,CA,131.97,9,CAD
344,1/15/21,4:11:45,CA,410.57,89,CAD
333,11/24/20,8:06:57,CA,281.33,7,CAD
338,12/26/20,16:15:25,CA,917.2,5,CAD
348,12/6/20,20:26:47,CA,588.84,68,CAD
341,6/12/21,14:31:46,CA,327.94,23,CAD
329,5/19/22,2:58:57,CA,71.83,5,CAD
326,3/17/23,14:26:32,CA,475.03,51,CAD
354,4/9/24,9:30:29,CA,914.69,55,CAD
337,3/6/23,5:23:05,CA,242.99,87,CAD
342,2/23/20,1:58:58,CA,309.76,57,CAD
333,5/30/20,20:50:02,CA,201.03,78,CAD
357,1/26/20,17:33:09,CA,55.68,37,CAD
336,8/24/22,13:53:58,CA,577.49,61,CAD
338,6/11/22,14:56:21,CA,555.52,69,CAD
356,10/5/22,11:41:00,CA,836.77,47,CAD
332,4/16/24,18:57:37,CA,821.82,81,CAD
338,1/13/22,14:09:33,CA,455.16,16,CAD
357,2/22/23,13:07:14,CA,168.95,59,CAD
339,9/11/23,1:49:17,CA,211.21,61,CAD
337,2/24/20,21:08:08,CA,822.76,29,CAD
336,5/31/23,1:27:06,CA,773.48,75,CAD
355,8/9/20,4:12:10,CA,84.11,2,CAD
356,1/8/21,22:22:37,CA,809.59,85,CAD
327,10/17/20,19:45:55,CA,313.72,15,CAD
334,4/6/23,22:27:27,CA,736.5,46,CAD
326,4/25/21,1:28:03,CA,193.23,19,CAD
335,5/14/22,19:10:16,CA,305.13,2,CAD
356,10/28/22,16:05:20,CA,388.51,8,CAD
349,3/8/22,1:59:07,CA,767.32,35,CAD
327,10/24/20,12:58:01,CA,624.89,35,CAD
353,1/28/23,21:16:57,CA,979.53,12,CAD
346,7/22/22,12:28:31,CA,583.51,77,CAD
335,4/5/24,4:08:42,CA,267.75,19,CAD
338,7/12/23,18:00:55,CA,352.3,91,CAD
334,9/11/22,8:31:24,CA,840.91,35,CAD
353,11/12/22,0:32:28,CA,736.29,21,CAD
340,7/9/23,16:47:09,CA,832.5,98,CAD
351,8/12/20,20:07:10,CA,402.2,96,CAD
351,2/18/23,15:06:17,CA,163.04,31,CAD
327,12/23/21,3:57:34,CA,580.43,41,CAD
338,8/21/22,3:30:44,CA,726.08,88,CAD
352,3/5/20,13:13:39,CA,569.43,11,CAD
356,12/16/20,14:28:22,CA,607.6,25,CAD
339,11/3/21,14:57:49,CA,458.13,40,CAD
353,5/18/20,4:49:51,CA,388.71,91,CAD
353,5/25/23,13:28:32,CA,344.14,62,CAD
346,5/3/20,8:59:31,CA,604.39,33,CAD
350,4/12/20,9:59:39,CA,387.62,61,CAD
335,7/31/23,3:54:05,CA,884.47,89,CAD
336,8/12/23,21:06:19,CA,483.51,87,CAD
343,2/29/20,14:56:39,CA,670.22,66,CAD
347,6/18/22,16:12:00,CA,391.11,4,CAD
331,5/7/22,7:32:35,CA,755.19,86,CAD
349,12/29/21,10:55:13,CA,692.63,31,CAD
347,10/11/23,0:48:35,CA,477.24,40,CAD
326,6/18/22,6:21:31,CA,140.91,99,CAD
333,2/14/22,12:24:33,CA,177.08,78,CAD
336,6/6/24,9:59:11,CA,165.41,90,CAD
357,6/2/23,13:34:09,CA,180.93,65,CAD
356,4/9/22,20:13:53,CA,501.39,13,CAD
348,7/4/23,12:19:35,CA,243.86,40,CAD
346,12/15/21,1:13:04,CA,437.44,95,CAD
342,11/12/23,12:19:36,CA,247.14,82,CAD
336,5/7/20,22:46:21,CA,236.09,94,CAD
349,9/6/20,9:30:47,CA,50.45,71,CAD
325,9/26/20,15:12:48,CA,311.76,72,CAD
350,4/26/22,11:37:02,CA,258.9,45,CAD
334,9/24/23,20:09:49,CA,798.8,97,CAD
339,8/30/20,16:51:03,CA,727.69,96,CAD
336,5/3/23,12:05:46,CA,760.42,72,CAD
348,7/13/20,11:53:54,CA,12.69,15,CAD
352,3/20/23,13:57:17,CA,789.39,59,CAD
351,11/29/22,22:19:06,CA,448.73,85,CAD
346,5/29/22,16:33:00,CA,190.17,86,CAD
355,1/24/22,15:17:46,CA,651.36,92,CAD
337,7/13/24,14:54:03,CA,712.46,22,CAD
348,6/19/24,23:05:35,CA,818.89,36,CAD
354,8/22/22,22:53:58,CA,677.36,56,CAD
327,5/13/21,22:23:16,CA,524.67,66,CAD
345,8/7/23,16:34:14,CA,659.39,15,CAD
352,1/14/22,17:59:07,CA,70.04,50,CAD
328,12/30/23,0:32:08,CA,845.19,77,CAD
353,8/25/20,0:08:23,CA,467.97,46,CAD
348,4/15/21,0:34:00,CA,359.42,52,CAD
352,8/8/21,5:47:28,CA,347.85,79,CAD
335,1/20/21,14:32:52,CA,411.98,44,CAD
333,4/9/23,21:55:57,CA,115.23,25,CAD
351,12/19/21,18:35:04,CA,876.5,82,CAD
354,8/15/23,3:33:14,CA,470.23,2,CAD
335,9/20/23,19:06:22,CA,572.5,58,CAD
339,4/11/20,19:41:35,CA,336.46,21,CAD
355,1/26/23,10:49:07,CA,710.53,48,CAD
334,6/12/24,10:56:33,CA,16.69,32,CAD
336,6/17/23,21:12:09,CA,221.46,57,CAD
354,11/18/21,0:45:02,CA,93.78,3,CAD
356,1/10/21,7:59:45,CA,395.54,82,CAD
336,2/25/24,2:24:23,CA,536.72,89,CAD
335,6/30/24,18:57:48,CA,672.48,9,CAD
336,11/25/21,10:19:05,CA,181.28,68,CAD
342,9/12/22,16:54:58,CA,261.49,9,CAD
332,9/12/20,15:37:09,CA,237.07,26,CAD
342,5/24/24,8:04:30,CA,359.7,86,CAD
338,9/22/22,11:48:57,CA,285.89,38,CAD
355,7/24/23,20:36:32,CA,198.98,74,CAD
331,10/20/22,16:55:10,CA,274.44,44,CAD
357,5/11/21,4:31:40,CA,818.76,99,CAD
350,10/22/21,0:19:48,CA,157.98,59,CAD
330,9/17/21,8:20:53,CA,848.83,19,CAD
339,4/13/20,10:45:19,CA,806.86,20,CAD
357,3/21/23,13:22:16,CA,733.54,74,CAD
341,7/18/21,18:18:06,CA,519.02,11,CAD
327,7/25/20,22:35:26,CA,722.72,52,CAD
350,8/18/21,19:27:34,CA,651.24,67,CAD
346,4/13/24,0:36:46,CA,179.49,25,CAD
335,8/3/22,0:18:07,CA,646.75,52,CAD
345,7/19/21,3:25:04,CA,592.96,65,CAD
335,8/16/22,17:20:07,CA,457.42,80,CAD
337,7/29/23,22:34:32,CA,204.01,64,CAD
335,4/2/23,5:33:09,CA,133.32,59,CAD
355,6/13/23,0:14:55,CA,618.84,75,CAD
340,3/17/21,19:40:24,CA,562.03,94,CAD
336,9/21/23,4:47:41,CA,374.58,91,CAD
343,8/25/20,7:03:54,CA,809.07,12,CAD
333,3/8/20,11:54:51,CA,638.18,99,CAD
351,9/23/20,21:37:02,CA,307.09,52,CAD
347,7/15/21,2:35:45,CA,353.88,68,CAD
336,3/3/22,20:33:43,CA,822.16,29,CAD
329,11/3/22,7:01:17,CA,626.72,69,CAD
338,7/16/23,1:09:11,CA,76.96,58,CAD
344,7/1/23,5:54:23,CA,989.32,42,CAD
333,5/17/21,11:04:08,CA,427.92,23,CAD
339,5/23/22,4:12:49,CA,572.99,50,CAD
330,7/13/21,10:45:27,CA,929.7,46,CAD
341,4/29/20,19:28:18,CA,17.54,11,CAD
349,5/7/22,12:59:20,CA,714.19,58,CAD
328,10/9/20,21:36:58,CA,110.58,55,CAD
356,5/7/23,0:16:33,CA,607.79,21,CAD
327,1/1/23,15:39:09,CA,762.5,81,CAD
338,7/20/20,6:19:37,CA,495.58,66,CAD
356,3/2/24,10:23:30,CA,340.21,37,CAD
323,1/9/20,1:10:52,CA,883.56,77,CAD
336,7/14/24,19:01:29,CA,91.4,27,CAD
355,4/17/23,11:56:30,CA,777.88,67,CAD
352,5/25/22,21:59:26,CA,444.07,89,CAD
343,8/14/21,6:30:02,CA,959.86,43,CAD
338,2/22/24,23:20:20,CA,857.83,75,CAD
347,4/30/23,10:20:15,CA,170.96,24,CAD
355,10/6/22,11:29:30,CA,837.9,43,CAD
326,6/16/22,14:46:32,CA,841.98,8,CAD
351,12/12/20,2:11:24,CA,123.16,42,CAD
346,8/23/20,20:52:03,CA,962.56,27,CAD
343,11/14/21,19:28:12,CA,533.65,59,CAD
353,1/8/23,18:58:47,CA,845.26,75,CAD
354,12/29/23,9:14:29,CA,738.22,68,CAD
328,2/2/20,11:38:33,CA,958.86,86,CAD
338,2/17/24,1:09:04,CA,78.29,80,CAD
332,11/15/20,18:42:39,CA,875.07,93,CAD
327,6/21/20,3:48:42,CA,888.98,31,CAD
346,3/18/24,13:23:21,CA,173.14,50,CAD
334,6/29/24,9:54:09,CA,776.12,13,CAD
338,6/2/24,7:26:51,CA,870.6,30,CAD
348,8/5/20,6:52:28,CA,685.7,22,CAD
331,1/15/24,3:42:10,CA,203.85,73,CAD
326,1/21/24,20:02:58,CA,198.06,50,CAD
349,12/6/22,16:56:49,CA,197.34,58,CAD
333,4/22/23,7:11:36,CA,951.85,47,CAD
348,2/29/24,0:20:47,CA,524.4,78,CAD
332,2/7/20,20:13:04,CA,236.83,96,CAD
332,6/28/24,13:10:49,CA,340.19,58,CAD
355,12/31/21,3:03:12,CA,928.41,35,CAD
354,4/10/22,10:13:39,CA,388.36,84,CAD
354,2/11/24,21:48:55,CA,202.52,42,CAD
344,11/7/20,1:58:13,CA,89.23,91,CAD
343,11/5/22,3:14:39,CA,38.31,63,CAD
340,10/8/21,13:58:20,CA,33.89,66,CAD
325,1/4/20,16:55:29,CA,594.85,39,CAD
336,2/9/21,13:15:02,CA,717.53,34,CAD
356,11/8/22,3:14:04,CA,152.48,11,CAD
333,6/8/21,4:34:32,CA,806.56,32,CAD
338,6/17/20,14:50:25,CA,370.7,25,CAD
324,12/18/22,0:34:46,CA,66.84,42,CAD
343,3/11/20,1:00:24,CA,57.81,32,CAD
329,4/28/20,2:08:07,CA,412.58,31,CAD
342,8/12/22,21:57:32,CA,621.02,14,CAD
344,9/19/23,7:17:54,CA,553.43,80,CAD
349,3/26/24,22:55:37,CA,337.01,30,CAD
349,12/23/21,14:06:30,CA,117.23,62,CAD
341,9/30/22,18:19:15,CA,320.12,49,CAD
340,4/17/22,7:02:51,CA,748.09,64,CAD
324,8/31/22,16:20:37,CA,370.05,91,CAD
346,10/17/22,22:06:37,CA,817.13,77,CAD
331,7/13/24,4:11:38,CA,647.96,10,CAD
329,3/18/21,14:31:17,CA,535.47,9,CAD
332,4/29/20,15:38:27,CA,413.97,98,CAD
343,3/31/20,13:55:20,CA,966.8,87,CAD
334,2/16/20,9:26:40,CA,244.78,44,CAD
335,5/15/22,19:26:48,CA,948.72,4,CAD
339,2/16/20,3:54:04,CA,613.78,72,CAD
335,4/15/23,15:58:53,CA,979.16,52,CAD
335,3/8/20,19:27:50,CA,638.41,38,CAD
344,5/23/20,21:54:40,CA,113.12,86,CAD
354,8/14/23,12:58:55,CA,671.82,15,CAD
333,5/23/24,14:38:20,CA,183.41,46,CAD
333,7/19/21,12:16:36,CA,176.87,4,CAD
338,2/28/24,16:00:01,CA,235.57,91,CAD
354,5/10/21,23:49:02,CA,543.55,25,CAD
328,5/26/20,11:19:59,CA,592.99,62,CAD
344,11/20/21,16:56:12,CA,325.83,87,CAD
333,4/14/20,20:30:29,CA,215.45,56,CAD
329,5/2/21,21:45:52,CA,350.31,38,CAD
336,11/9/22,21:13:31,CA,581.87,68,CAD
357,2/9/23,6:07:00,CA,301.59,81,CAD
355,10/4/20,10:40:49,CA,930.04,88,CAD
354,11/13/20,11:17:06,CA,725.08,29,CAD
353,1/31/20,19:59:05,CA,109.5,9,CAD
328,7/7/24,6:43:56,CA,532.98,73,CAD
329,2/19/21,11:54:01,CA,316.46,82,CAD
345,8/26/21,2:37:21,CA,344.17,6,CAD
345,7/5/23,10:25:34,CA,707.1,59,CAD
357,6/4/24,15:25:35,CA,275.13,29,CAD
355,3/14/23,4:36:54,CA,442.03,87,CAD
332,8/16/22,18:21:12,CA,111.62,47,CAD
338,7/30/23,14:16:53,CA,588.14,7,CAD
339,1/21/21,22:09:52,CA,413.09,89,CAD
352,6/23/22,15:40:29,CA,807.37,70,CAD
339,10/19/23,7:50:15,CA,658.25,49,CAD
338,2/16/22,15:41:53,CA,943.39,55,CAD
346,6/5/20,11:01:20,CA,805.83,40,CAD
342,7/11/23,22:53:58,CA,607.4,30,CAD
340,1/31/23,1:51:47,CA,867.01,81,CAD
352,12/10/21,5:26:02,CA,80.16,49,CAD
339,7/17/22,14:37:34,CA,839.37,51,CAD
341,12/3/22,12:42:57,CA,902,53,CAD
356,3/21/23,2:41:05,CA,405.08,62,CAD
333,12/27/23,20:09:03,CA,648.35,1,CAD
357,7/6/20,0:54:57,CA,96.64,34,CAD
325,9/14/20,3:35:03,CA,151.35,40,CAD
341,5/25/23,17:16:05,CA,799.03,20,CAD
356,3/10/22,5:36:14,CA,414.79,33,CAD
340,9/5/20,11:26:29,CA,629.5,48,CAD
331,7/11/23,23:01:06,CA,54.62,22,CAD
342,6/12/20,18:03:20,CA,531.96,79,CAD
325,2/12/24,6:01:11,CA,703.59,15,CAD
344,6/1/21,17:28:24,CA,568.91,89,CAD
331,10/5/21,14:24:30,CA,843.8,23,CAD
344,10/31/22,10:33:48,CA,443.67,70,CAD
344,5/4/21,3:01:16,CA,648.51,15,CAD
342,5/11/24,10:58:47,CA,234.7,81,CAD
331,1/4/23,20:22:19,CA,860.17,17,CAD
351,2/14/21,5:42:05,CA,584.83,86,CAD
337,4/7/24,17:09:38,CA,562.53,72,CAD
351,1/8/24,8:54:22,CA,80.84,86,CAD
355,10/27/22,12:53:18,CA,969.3,76,CAD
336,8/14/23,1:01:53,CA,342.63,87,CAD
346,11/20/23,13:11:08,CA,969.74,26,CAD
331,12/30/20,0:44:16,CA,602.51,64,CAD
332,4/16/23,3:55:58,CA,979.59,2,CAD
335,7/9/22,15:49:53,CA,220.07,63,CAD
354,9/10/20,11:05:40,CA,631.69,8,CAD
347,3/27/21,5:21:38,CA,951.85,29,CAD
346,7/12/23,14:46:44,CA,296.96,59,CAD
334,6/23/20,10:41:40,CA,188.81,51,CAD
346,12/23/22,23:46:51,CA,662.51,28,CAD
326,11/9/21,8:07:54,CA,565.69,49,CAD
328,10/29/22,4:15:12,CA,476.09,80,CAD
323,8/10/23,17:00:45,CA,102.48,24,CAD
352,11/27/22,23:16:56,CA,796.41,5,CAD
339,12/5/20,19:51:57,CA,968.21,14,CAD
324,11/3/20,19:46:22,CA,271.25,50,CAD
339,10/3/20,23:13:46,CA,439,44,CAD
347,9/28/22,10:05:51,CA,196.48,85,CAD
326,6/16/24,22:58:28,CA,482.24,74,CAD
324,9/5/22,20:05:13,CA,945.6,37,CAD
335,2/13/22,6:27:33,CA,979.91,63,CAD
337,7/7/23,5:39:01,CA,533.57,90,CAD
332,8/24/20,13:45:24,CA,793.29,94,CAD
349,11/30/20,4:25:08,CA,609.46,77,CAD
344,2/27/23,6:48:14,CA,46.67,91,CAD
350,9/15/21,11:37:48,CA,897.29,19,CAD
335,5/17/23,20:21:22,CA,305.85,63,CAD
331,3/15/22,22:17:54,CA,835.68,23,CAD
332,3/25/20,8:37:51,CA,896.15,48,CAD
324,10/26/20,10:16:39,CA,747.24,48,CAD
336,9/28/20,13:14:58,CA,572.06,77,CAD
336,10/25/22,19:12:16,CA,374.32,37,CAD
357,3/23/21,4:36:59,CA,38.62,98,CAD
348,11/6/22,12:24:15,CA,651.15,99,CAD
343,6/22/21,18:22:43,CA,239.38,59,CAD
341,5/4/24,22:23:46,CA,587.33,94,CAD
336,2/1/22,1:00:04,CA,516.95,3,CAD
327,2/6/21,6:24:19,CA,815.89,32,CAD
348,10/1/21,8:48:03,CA,158.64,19,CAD
328,8/1/20,18:54:18,CA,710,29,CAD
338,3/9/22,2:22:06,CA,415.56,27,CAD
327,5/26/21,21:20:39,CA,312.56,17,CAD
333,4/26/24,14:39:45,CA,500.52,77,CAD
357,12/17/21,4:58:17,CA,837.16,48,CAD
352,12/26/21,6:53:27,CA,893.02,15,CAD
337,10/29/23,0:45:54,CA,743.07,63,CAD
339,9/11/20,21:13:56,CA,626.43,48,CAD
341,11/23/20,5:22:58,CA,181.98,61,CAD
357,12/8/23,1:12:02,CA,885.49,34,CAD
351,6/17/21,14:29:26,CA,990.22,75,CAD
346,11/4/20,16:45:09,CA,585.97,68,CAD
337,9/13/20,5:25:22,CA,770.4,77,CAD
344,6/10/20,23:01:25,CA,502.51,6,CAD
351,9/5/20,2:13:54,CA,135.17,63,CAD
342,11/26/23,17:16:27,CA,430.34,58,CAD
348,2/6/24,5:31:59,CA,774.68,31,CAD
341,5/27/24,17:35:57,CA,980.58,38,CAD
355,1/23/22,8:32:37,CA,455.08,72,CAD
337,5/24/21,9:15:17,CA,851.99,67,CAD
330,4/12/24,21:58:57,CA,933.92,61,CAD
356,6/1/22,20:03:09,CA,147.28,8,CAD
347,6/8/23,23:02:40,CA,830.36,2,CAD
342,9/5/22,18:03:00,CA,784.56,3,CAD
348,11/8/22,6:47:58,CA,470.1,17,CAD
341,7/16/20,0:53:24,CA,739.5,49,CAD
349,3/15/20,19:19:58,CA,125.65,31,CAD
330,2/1/22,0:54:31,CA,248.52,96,CAD
355,6/11/22,14:06:34,CA,870.04,37,CAD
332,4/16/20,14:30:07,CA,72.1,21,CAD
337,1/11/24,21:51:56,CA,407.67,53,CAD
346,11/16/22,8:05:09,CA,514.43,94,CAD
353,6/17/24,13:00:16,CA,959.44,79,CAD
345,4/24/20,19:28:50,CA,398.42,12,CAD
342,1/26/24,14:33:18,CA,838.71,54,CAD
334,2/22/23,13:37:10,CA,523.49,69,CAD
356,6/7/21,8:17:22,CA,167.8,12,CAD
350,6/8/20,8:00:46,CA,692.3,94,CAD
356,10/17/20,4:00:29,CA,465.94,69,CAD
331,1/5/20,14:56:54,CA,964.07,70,CAD
327,8/28/22,6:46:59,CA,384.61,98,CAD
326,9/21/23,15:30:36,CA,78.68,5,CAD
352,5/6/23,15:21:28,CA,162.7,87,CAD
347,4/13/20,3:09:32,CA,236.9,92,CAD
349,1/17/24,1:01:33,CA,416.56,22,CAD
340,12/3/22,0:52:09,CA,687.98,53,CAD
336,10/3/22,22:30:52,CA,772.28,94,CAD
341,1/2/20,23:00:12,CA,780.03,59,CAD
339,1/29/21,16:06:34,CA,699.78,58,CAD
342,8/15/22,1:34:19,CA,179.3,37,CAD
348,3/29/24,16:50:29,CA,572.01,65,CAD
348,6/21/24,4:14:38,CA,272.36,95,CAD
334,3/17/20,18:27:13,CA,822.3,63,CAD
329,3/28/22,12:02:41,CA,166.69,85,CAD
325,7/12/23,0:26:51,CA,455.71,69,CAD
337,5/3/20,1:46:34,CA,900.67,39,CAD
357,2/10/22,12:56:45,CA,637.71,42,CAD
341,7/8/22,19:25:26,CA,735.08,89,CAD
357,9/30/22,5:57:27,CA,780.31,11,CAD
348,1/1/24,17:46:44,CA,676.06,60,CAD
328,5/3/24,13:20:49,CA,469.27,80,CAD
338,9/8/21,6:02:02,CA,885.15,60,CAD
333,1/16/22,20:23:43,CA,276.55,70,CAD
326,6/8/23,3:13:17,CA,356.85,89,CAD
339,5/6/24,10:18:16,CA,920.58,94,CAD
351,9/8/23,2:46:21,CA,322.61,26,CAD
357,11/18/22,6:11:42,CA,992.58,5,CAD
329,11/2/23,14:59:50,CA,821.8,94,CAD
330,6/29/22,15:38:07,CA,226.65,50,CAD
348,3/26/20,7:03:10,CA,270.56,74,CAD
345,6/6/23,0:24:06,CA,245.93,52,CAD
355,1/25/23,5:59:41,CA,6.44,96,CAD
344,2/7/20,2:37:28,CA,783.71,80,CAD
337,8/21/21,8:33:56,CA,521.17,26,CAD
352,1/15/23,2:59:26,CA,92.86,24,CAD
339,12/27/21,6:49:24,CA,636.23,41,CAD
335,1/4/20,2:44:17,CA,807.94,39,CAD
332,10/17/23,16:29:53,CA,571.67,59,CAD
337,5/13/21,16:55:55,CA,985.97,40,CAD
350,6/7/24,18:36:05,CA,360.93,9,CAD
331,1/11/24,3:18:44,CA,374.69,3,CAD
348,5/25/23,12:20:43,CA,232.79,5,CAD
333,5/30/20,22:24:00,CA,357.31,33,CAD
346,8/20/23,23:49:18,CA,340.33,64,CAD
332,12/12/23,6:48:40,CA,223.66,81,CAD
331,12/4/23,15:17:54,CA,634.28,12,CAD
328,3/30/20,10:16:22,CA,293.55,88,CAD
329,4/8/22,3:33:08,CA,605.61,27,CAD
328,10/8/20,10:45:12,CA,360.12,38,CAD
351,10/30/21,17:53:44,CA,201.84,66,CAD
324,1/6/24,7:24:15,CA,893.12,48,CAD
345,8/11/23,19:45:17,CA,683.6,88,CAD
333,3/13/20,14:20:18,CA,67.62,95,CAD
341,4/17/21,7:32:18,CA,131.61,53,CAD
329,6/27/23,12:34:20,CA,811.14,29,CAD
334,8/5/22,18:23:53,CA,308.94,48,CAD
331,5/19/20,23:23:38,CA,992.69,77,CAD
333,5/23/23,23:51:56,CA,312.55,39,CAD
340,5/30/24,4:26:50,CA,105.9,25,CAD
337,7/16/20,16:43:24,CA,684.12,89,CAD
348,4/16/24,4:22:08,CA,829.94,26,CAD
325,7/23/21,15:08:42,CA,447.92,34,CAD
340,11/27/20,14:47:59,CA,165.21,73,CAD
326,9/1/20,11:35:54,CA,979.54,10,CAD
329,3/28/20,18:52:56,CA,927.24,32,CAD
353,7/15/21,8:51:24,CA,60.95,92,CAD
335,8/26/22,13:17:48,CA,379.79,33,CAD
334,9/24/23,18:54:43,CA,669.19,90,CAD
336,6/8/22,7:11:34,CA,749.36,36,CAD
352,11/5/20,1:03:54,CA,584.54,44,CAD
336,8/31/20,12:42:54,CA,263.08,68,CAD
331,5/24/21,10:16:58,CA,175.91,13,CAD
340,4/9/20,8:42:55,CA,837.56,40,CAD
354,11/1/23,20:37:17,CA,69.94,22,CAD
352,6/27/20,22:41:49,CA,852.37,28,CAD
344,2/19/20,15:07:56,CA,290.62,64,CAD
325,6/25/24,3:02:29,CA,338.07,38,CAD
344,12/15/23,6:53:05,CA,170.81,9,CAD
331,12/6/20,7:50:14,CA,505.74,19,CAD
340,7/14/23,23:06:49,CA,728.33,69,CAD
328,3/14/21,7:37:58,CA,200.7,26,CAD
352,4/13/24,23:57:01,CA,966.29,23,CAD
340,6/9/21,0:12:11,CA,225.11,65,CAD
